"OUTLET_LEV12","HYBAS_ID_LEV05","NEXT_DOWN","UP_AREA_OUTLET","SUB_AREA_OUTLET","N_LEV12","DIST_SINK","DIST_MAIN","ENDO","COAST","ORDER","SORT","PFAF_ID","MAIN_BAS","NEXT_SINK","N_UPSTREAM","UPSTREAM_FRACTION","MAX_UP_AREA","IS_MAX_UP_AREA","OUTLET_LONGITUDE","OUTLET_LATITUDE"
"1121428790","1051428790","1121430230",7854,55.4,59,2465.7,2465.7,0,0,3,25595,122860010000,1120011660,1120011660,59,1,7854,TRUE,21.3333583062495,-15.4553789
"1121419860","1051419860","1121420630",9731.2,152.5,71,2627.3,2627.3,0,0,2,26261,122890101000,1120011660,1120011660,71,1,9731.2,TRUE,20.3085967861163,-14.89841445
"1121419980","1051419980","1121420630",10114.9,82.3,74,2627.3,2627.3,0,0,3,26262,122880100100,1120011660,1120011660,74,1,10114.9,TRUE,20.2896988794812,-15.00735525
"1121377550","1051377550","1121378550",24078,112.3,178,2655.6,2655.6,0,0,1,26384,122990100100,1120011660,1120011660,178,1,24078,TRUE,22.4657940821578,-12.45866825
"1121377560","1051377560","1121378550",41789.2,5.7,315,2655.6,2655.6,0,0,2,26385,122981000100,1120011660,1120011660,315,1,41789.2,TRUE,22.5744867240904,-12.48880445
"1120011720","1050011670","0",4653.3,66,135,0,0,0,0,1,27823,123010210100,1120011720,1120011720,35,0.259259259259259,4653.3,TRUE,36.0104800770096,-18.86201715
"1120011960","1050011960","0",31022,5,228,0,0,0,0,1,27949,123021000100,1120011960,1120011960,228,1,31022,TRUE,34.6527460096874,-19.6718114
"1120011980","1050011970","0",923.6,144.9,10,0,0,0,0,1,28178,123030002100,1120011980,1120011980,6,0.6,923.6,TRUE,34.6608383480528,-19.78484805
"1120012020","1050012020","0",28572.1,99.8,216,0,0,0,0,1,28187,123040110100,1120012020,1120012020,216,1,28572.1,TRUE,34.6941918931495,-19.8656335
"1120012100","1050012030","0",10221.2,196.5,133,0,0,0,0,1,28439,123050610100,1120012100,1120012100,78,0.586466165413534,10221.2,TRUE,34.5716155284388,-20.66232335
"1120012210","1050012210","0",102590.7,86.3,780,0,0,0,0,1,28536,123061101100,1120012210,1120012210,780,1,102590.7,TRUE,35.0287671780111,-20.9790346
"1120012300","1050012220","0",12143,24,189,0,0,0,0,1,29330,123070211010,1120012300,1120012300,101,0.534391534391534,12143,TRUE,35.0917029777172,-21.3625
"1120012540","1050012540","0",14760.3,166.3,150,0,0,0,0,1,29480,123080110110,1120012540,1120012540,150,1,14760.3,TRUE,34.690625,-24.75
"1120012590","1050012590","0",407139,136.7,21,0,0,0,0,1,29593,124100001000,1120012590,1120012590,21,1,407139,TRUE,33.5609093332288,-25.1414958
"1121584690","1051584690","1121585230",59362.6,43.5,502,97,97,0,0,2,29614,124201100100,1120012590,1120012590,502,1,59362.6,TRUE,33.489954738715,-24.73167545
"1121584780","1051584780","1121585230",345110.5,191.4,16,97.2,97.2,0,0,1,29615,124300001000,1120012590,1120012590,16,1,345110.5,TRUE,33.4439256285828,-24.79566275
"1121576130","1051576130","1121576940",81485.7,223.1,618,258.7,258.7,0,0,2,29727,124401001000,1120012590,1120012590,618,1,81485.7,TRUE,32.5603513649875,-24.17291665
"1121576090","1051576090","1121576940",261202.8,122.4,580,258.9,258.9,0,0,1,29728,124501010110,1120012590,1120012590,580,1,261202.8,TRUE,32.6156850955017,-24.0454627
"1121548260","1051548260","1121547990",155088.5,47,22,788.8,788.8,0,0,1,30817,124700001000,1120012590,1120012590,22,1,155088.5,TRUE,29.3438850175709,-22.21875
"1121548220","1051548220","1121547990",29066.4,158.7,212,789,789,0,0,2,30818,124600101100,1120012590,1120012590,212,1,29066.4,TRUE,29.2905263643801,-22.1125
"1121548760","1051548760","1121548610",133109.8,35.1,5,828.1,828.1,0,0,1,30928,124910000100,1120012590,1120012590,5,1,133109.8,TRUE,29.0213925800765,-22.2467155
"1121548750","1051548750","1121548610",19413.7,32.4,147,828.3,828.3,0,0,2,30929,124800100100,1120012590,1120012590,147,1,19413.7,TRUE,28.9914518805681,-22.2281886
"1121552540","1051552540","1121551220",116417.6,126.2,304,861.1,861.1,0,0,1,31026,124931010100,1120012590,1120012590,304,1,116417.6,TRUE,28.8581914416588,-22.4354911
"1121552590","1051552590","1121551220",16047.6,5.2,122,861.1,861.1,0,0,2,31027,124920100010,1120012590,1120012590,122,1,16047.6,TRUE,28.9167870950932,-22.47916665
"1121569210","1051569210","1121568440",65375,14.4,30,1163.4,1163.4,0,0,1,32003,124950010010,1120012590,1120012590,30,1,65375,TRUE,27.1022877800124,-23.58630255
"1121569100","1051569100","1121568440",11643.5,60.5,93,1163.4,1163.4,0,0,2,32004,124940101000,1120012590,1120012590,93,1,11643.5,TRUE,27.0968457507885,-23.55
"1121571680","1051571680","1121570870",43802.6,121.6,7,1204.7,1204.7,0,0,1,32072,124970001100,1120012590,1120012590,7,1,43802.6,TRUE,26.964481139002,-23.83148415
"1121571670","1051571670","1121570870",17432.2,143.8,131,1204.8,1204.8,0,0,2,32073,124960110110,1120012590,1120012590,131,1,17432.2,TRUE,26.8730773178895,-23.77916665
"1121577000","1051577000","1122265620",29547.7,5.2,226,1260.4,1260.4,0,0,1,32149,124990101000,1120012590,1120012590,226,1,29547.7,TRUE,26.8803160168252,-24.1875
"1121576990","1051576990","1122265620",13325.6,164.1,112,1260.6,1260.6,0,0,2,32150,124980110000,1120012590,1120012590,112,1,13325.6,TRUE,26.8607227615283,-24.2444444
"1120012640","1050012600","0",276.2,101.5,9,0,0,0,0,1,32700,125100000410,1120012640,1120012640,2,0.222222222222222,276.2,TRUE,33.1893926189941,-25.22083335
"1120012680","1050012680","0",46725.6,58.9,346,0,0,0,0,1,32705,125201010100,1120012680,1120012680,346,1,46725.6,TRUE,32.693787055839,-25.74889475
"1120012750","1050012690","0",5502.3,230.3,77,0,0,0,0,1,33064,125300610000,1120012750,1120012750,39,0.506493506493506,5502.3,TRUE,32.3579755970634,-26.0501418
"1120012810","1050012810","0",30280.4,222,225,0,0,0,0,1,33128,125401001000,1120012810,1120012810,225,1,30280.4,TRUE,32.6559827408533,-26.4865238
"1120012940","1050012820","0",10050.8,0.8,236,0,0,0,0,1,33458,125510611000,1120012940,1120012940,76,0.322033898305085,10050.8,TRUE,32.41666665,-28.41041665
"1120013070","1050013070","0",29195.9,186.2,220,0,0,0,0,1,33582,125520101000,1120013070,1120013070,220,1,29195.9,TRUE,31.3916750826853,-29.15641225
"1120013640","1050013080","0",19902.7,150.4,502,0,0,0,0,1,34044,125536100110,1120013640,1120013640,152,0.302788844621514,19902.7,TRUE,29.4705050838577,-31.56421765
"1120013950","1050013950","0",20521.1,169.8,151,0,0,0,0,1,34304,125540110000,1120013950,1120013950,151,1,20521.1,TRUE,28.2437785064134,-32.5973733
"1120014130","1050013960","0",2707.5,102.3,64,0,0,0,0,1,34491,125550081100,1120014130,1120014130,19,0.296875,2707.5,TRUE,27.4520982007525,-33.2353146
"1120014220","1050014220","0",30263.2,13.4,239,0,0,0,0,1,34519,125561010000,1120014220,1120014220,239,1,30263.2,TRUE,27.1110120220312,-33.47391355
"1120014310","1050014230","0",2743.2,83.6,43,0,0,0,0,1,34774,125570061100,1120014310,1120014310,22,0.511627906976744,2743.2,TRUE,26.5699138784527,-33.63802825
"1120014370","1050014370","0",21324,4.7,167,0,0,0,0,1,34801,125580111000,1120014370,1120014370,167,1,21324,TRUE,25.8448812770035,-33.70968375
"1120014410","1050014380","0",1427.7,15.3,23,0,0,0,0,1,34973,125590004100,1120014410,1120014410,11,0.478260869565217,1427.7,TRUE,25.6103316089193,-33.86777195
"1120014490","1050014490","0",34805.2,38.6,273,0,0,0,0,1,34991,125601001000,1120014490,1120014490,273,1,34805.2,TRUE,25.0229279218939,-33.9373552
"1120014690","1050014500","0",1121,1.8,66,0,0,0,0,1,35290,125700041000,1120014690,1120014690,8,0.121212121212121,1121,TRUE,23.4,-34.0125
"1120014920","1050014920","0",45082.3,107.6,353,0,0,0,0,1,35329,125801001100,1120014920,1120014920,353,1,45082.3,TRUE,21.8371023906665,-34.31267665
"1120015000","1050014930","0",12511.3,5.4,130,0,0,0,0,1,35704,125900611000,1120015000,1120015000,93,0.715384615384615,12511.3,TRUE,20.8291033469625,-34.4270697
"1120015080","1050015030","0",1779.2,5.3,88,0,0,0,0,1,35813,126010401000,1120015080,1120015080,13,0.147727272727273,1779.2,TRUE,20.1000883625,-34.71128775
"1120015390","1050015390","0",7797.8,181.6,58,0,0,0,0,1,35885,126020011000,1120015390,1120015390,58,1,7797.8,TRUE,18.1689016546844,-32.8208333
"1120015450","1050015400","0",1924,164.6,42,0,0,0,0,1,35948,126030021110,1120015450,1120015450,14,0.333333333333333,1924,TRUE,18.431465580813,-32.3361111
"1120015560","1050015560","0",46363.8,115.4,354,0,0,0,0,1,35985,126041000110,1120015560,1120015560,354,1,46363.8,TRUE,18.2298678752141,-31.6321211
"1120015590","1050015570","0",1416.4,49.8,23,0,0,0,0,1,36341,126050021000,1120015590,1120015590,11,0.478260869565217,1416.4,TRUE,17.887625235053,-31.1974116
"1120015630","1050015630","0",4670.1,247.6,35,0,0,0,0,1,36355,126060010100,1120015630,1120015630,35,1,4670.1,TRUE,17.6313057959521,-30.75208335
"1120015690","1050015640","0",1649.7,181.3,43,0,0,0,0,1,36410,126070061000,1120015690,1120015690,16,0.372093023255814,1649.7,TRUE,17.3867303655001,-30.2253558
"1120015720","1050015720","0",9915.5,54.7,80,0,0,0,0,1,36425,126080101000,1120015720,1120015720,80,1,9915.5,TRUE,17.0961181137246,-29.6438821
"1120015760","1050015730","0",2408.2,197.4,53,0,0,0,0,1,36505,126090041000,1120015760,1120015760,16,0.30188679245283,2408.2,TRUE,16.9978073610173,-29.2770184
"1120015850","1050015850","0",884883.1,82.8,39,0,0,0,0,1,36541,127100011000,1120015850,1120015850,39,1,884883.1,TRUE,16.4929977783447,-28.57436465
"1121620260","1051620260","1121619610",796731.2,106.9,550,153.8,153.8,0,0,1,36576,127301001000,1120015850,1120015850,550,1,796731.2,TRUE,17.2208297015822,-28.141669
"1121620200","1051620200","1121619610",83035.6,242.1,663,153.9,153.9,0,0,2,36577,1.27201e+11,1120015850,1120015850,663,1,83035.6,TRUE,17.2086978829326,-28.0393158
"1121624310","1051624310","1121624300",316423.8,127.8,156,639.1,639.1,0,0,2,37290,127410101100,1120015850,1120015850,156,1,316423.8,TRUE,20.2501062528878,-28.44375
"1121624330","1051624330","1121624300",428259.7,164.7,18,639.3,639.3,0,0,1,37292,127500001000,1120015850,1120015850,18,1,428259.7,TRUE,20.2855444379095,-28.55900025
"1121626200","1051626200","1121625840",78755.3,48.5,642,687.4,687.4,0,0,2,37374,127601000100,1120015850,1120015850,642,1,78755.3,TRUE,20.5333289839124,-28.78333335
"1121626210","1051626210","1121625840",347209.5,217.3,549,687.5,687.5,0,0,1,37375,127701011000,1120015850,1120015850,549,1,347209.5,TRUE,20.64060681531,-28.7749974
"1121609270","1051609270","1122280110",34707.7,130.8,307,894.6,894.6,0,0,3,37851,127421011000,1120015850,1120015850,307,1,34707.7,TRUE,20.7208519098907,-26.97066275
"1121609210","1051609210","1122280110",273697.9,33.3,1,894.8,894.8,0,0,2,37854,1.2743e+11,1120015850,1120015850,1,1,273697.9,TRUE,20.6625454481329,-26.9107003
"1121608780","1051608780","1121609210",159875.9,134.1,11,899.8,899.8,0,0,2,37862,127450001100,1120015850,1120015850,11,1,159875.9,TRUE,20.6466962725878,-26.8201822
"1121608790","1051608790","1121609210",113788.8,86.5,871,900,900,0,0,3,37863,127441100100,1120015850,1120015850,871,1,113788.8,TRUE,20.7177083047686,-26.8375
"1121604190","1051604190","1121604270",99984.5,142.4,43,959.5,959.5,0,0,2,38032,127470010100,1120015850,1120015850,43,1,99984.5,TRUE,20.6667025100138,-26.384084
"1121604130","1051604130","1121604270",58604.4,41.7,453,959.7,959.7,0,0,3,38033,127461000100,1120015850,1120015850,453,1,58604.4,TRUE,20.6133472592216,-26.40058745
"1121601200","1051601200","1121602230",39903,94.8,298,1006.9,1006.9,0,0,3,38210,127481000100,1120015850,1120015850,298,1,39903,TRUE,20.9437351064053,-26.0875246
"1121601190","1051601190","1121602230",54648.3,9.3,407,1007.1,1007.1,0,0,2,38211,127491001000,1120015850,1120015850,407,1,54648.3,TRUE,20.8420071123953,-26.11546925
"1121629430","1051629430","1121629420",97116.8,118.4,748,1240,1240,0,0,2,39211,127801101000,1120015850,1120015850,748,1,97116.8,TRUE,23.7302578063914,-29.12639125
"1121629370","1051629370","1121629420",185499.6,77.3,16,1240.2,1240.2,0,0,1,39212,127910001000,1120015850,1120015850,16,1,185499.6,TRUE,23.5598503547194,-28.98471835
"1121628750","1051628750","1121629180",154741.5,44.7,51,1272.6,1272.6,0,0,1,39443,127930011000,1120015850,1120015850,51,1,154741.5,TRUE,23.859375,-28.9625
"1121628760","1051628760","1121629180",28747.1,4.7,270,1272.8,1272.8,0,0,2,39444,127921010100,1120015850,1120015850,270,1,28747.1,TRUE,23.9022313296118,-28.99583335
"1121623250","1051623250","1121623240",31051.1,81.7,237,1386.1,1386.1,0,0,2,40169,127941010100,1120015850,1120015850,237,1,31051.1,TRUE,24.2998637358966,-28.36058725
"1121623270","1051623270","1121623240",117398.2,65.7,117,1386.3,1386.3,0,0,1,40170,127950101000,1120015850,1120015850,117,1,117398.2,TRUE,24.3230301747518,-28.4833333
"1121616230","1051616230","1121616180",87933.2,44,372,1655.6,1655.6,0,0,1,41704,127971100100,1120015850,1120015850,372,1,87933.2,TRUE,25.6675619825106,-27.63356745
"1121616280","1051616280","1121616180",18522.8,203.3,142,1655.8,1655.8,0,0,2,41705,127960100100,1120015850,1120015850,142,1,18522.8,TRUE,25.6912734251572,-27.7403419
"1121608870","1051608870","1121608570",20298.9,36.4,153,2152.9,2152.9,0,0,1,42862,127990101000,1120015850,1120015850,153,1,20298.9,TRUE,28.2309829576443,-26.89693855
"1121608860","1051608860","1121608570",17977.5,177.3,139,2152.9,2152.9,0,0,2,42863,127980101000,1120015850,1120015850,139,1,17977.5,TRUE,28.1811398197134,-27.01016795
"1120015960","1050015860","0",1921.4,58.9,180,0,0,0,0,1,43280,128010201000,1120015960,1120015960,16,0.0888888888888889,1921.4,TRUE,15.7115071211307,-27.9080497
"1120016760","1050016760","0",16814.7,201.8,130,0,0,0,0,1,43437,128020101000,1120016760,1120016760,130,1,16814.7,TRUE,14.5647207071068,-23.1224638
"1120016800","1050016770","0",2881.2,131.9,33,0,0,0,0,1,43574,128030041000,1120016800,1120016800,22,0.666666666666667,2881.2,TRUE,14.5896194508293,-22.87364065
"1120016850","1050016850","0",29452,221.5,234,0,0,0,0,1,43600,128040100100,1120016850,1120016850,234,1,29452,TRUE,14.6608298937572,-22.64802365
"1120017080","1050016860","0",11692.2,138.2,209,0,0,0,0,1,43882,128050410110,1120017080,1120017080,93,0.444976076555024,11692.2,TRUE,14.3603849473999,-22.01041665
"1120017350","1050017350","0",29440.2,191.4,242,0,0,0,0,1,44042,128060111100,1120017350,1120017350,242,1,29440.2,TRUE,13.754166675,-21.11041665
"1120017370","1050017360","0",323.6,5.4,7,0,0,0,0,1,44285,128070000210,1120017370,1120017370,3,0.428571428571429,323.6,TRUE,13.6202564068937,-21.1595601
"1120017390","1050017390","0",16730,29.8,129,0,0,0,0,1,44289,128080110000,1120017390,1120017390,129,1,16730,TRUE,13.4811162203507,-20.9063821
"1120017690","1050017400","0",15906.7,125.5,485,0,0,0,0,1,44524,128096111100,1120017690,1120017690,130,0.268041237113402,15906.7,TRUE,12.8270510286478,-19.3979167
"1120018110","1050018110","0",6,6,1,0,0,0,1,0,44902,1.311e+11,1120018110,1120018110,1,1,6,TRUE,11.75432695,-17.2662584
"1120018120","1050018120","0",108943,130.6,218,0,0,0,0,1,44903,131210101100,1120018120,1120018120,218,1,108943,TRUE,11.7843450291511,-17.2757319
"1121455380","1051455380","1121456990",54708.4,142,32,474.3,474.3,0,0,1,45105,131230010000,1120018120,1120018120,32,1,54708.4,TRUE,14.9521524354737,-16.72708335
"1121455270","1051455270","1121456990",24372,128.3,183,474.3,474.3,0,0,2,45106,131220100100,1120018120,1120018120,183,1,24372,TRUE,14.8644338858809,-16.73852895
"1121440140","1051440140","1121441600",6957.8,133.9,47,584.2,584.2,0,0,2,45193,131240011100,1120018120,1120018120,47,1,6957.8,TRUE,15.2562612102506,-15.93947635
"1121440050","1051440050","1121441600",43514.7,184.2,62,584.2,584.2,0,0,1,45194,131250010100,1120018120,1120018120,62,1,43514.7,TRUE,15.1686451497345,-15.93125
"1121417260","1051417260","1121418200",6992.2,70.6,53,765.1,765.1,0,0,2,45399,131260010000,1120018120,1120018120,53,1,6992.2,TRUE,14.9938271331062,-14.84166665
"1121417180","1051417180","1121418200",28326.6,229.4,1,765.2,765.2,0,0,1,45400,1.3127e+11,1120018120,1120018120,1,1,28326.6,TRUE,15.0778735514494,-14.76273415
"1121415100","1051415100","1121417180",5239.1,33.8,38,780.9,780.9,0,0,2,45414,131280010000,1120018120,1120018120,38,1,5239.1,TRUE,15.0110324359669,-14.70518095
"1121415020","1051415020","1121417180",22858.1,40.8,174,780.9,780.9,0,0,1,45415,131290100010,1120018120,1120018120,174,1,22858.1,TRUE,15.0645894638777,-14.68751415
"1120018180","1050018130","0",2173,53.1,50,0,0,0,0,1,45719,131310041100,1120018180,1120018180,15,0.3,2173,TRUE,11.8643638358323,-16.76041665
"1120018310","1050018310","0",19893.5,212.5,150,0,0,0,0,1,45761,131320100000,1120018310,1120018310,150,1,19893.5,TRUE,11.9876396927218,-15.78958335
"1120018350","1050018320","0",720.9,185.3,18,0,0,0,0,1,45919,131330004100,1120018350,1120018350,5,0.277777777777778,720.9,TRUE,12.0902226174788,-15.43764735
"1120018410","1050018410","0",10720.1,138.7,82,0,0,0,0,1,45929,131340100100,1120018410,1120018410,82,1,10720.1,TRUE,12.2828441557128,-15.18817985
"1120018600","1050018420","0",6774.6,131.2,207,0,0,0,0,1,46078,131350410100,1120018600,1120018600,55,0.265700483091787,6774.6,TRUE,12.3978968425826,-14.2628708
"1120018860","1050018860","0",15673.8,61.5,115,0,0,0,0,1,46218,131360101010,1120018860,1120018860,115,1,15673.8,TRUE,13.0183149022342,-12.91505755
"1120018990","1050018870","0",3991.7,85.1,44,0,0,0,0,1,46347,131370081000,1120018990,1120018990,29,0.659090909090909,3991.7,TRUE,13.5165850334504,-12.60833335
"1120019010","1050019010","0",16712.7,64,123,0,0,0,0,1,46377,131380101000,1120019010,1120019010,123,1,16712.7,TRUE,13.5598829318022,-12.45801195
"1120019130","1050019020","0",5623,126.2,146,0,0,0,0,1,46577,131390610110,1120019130,1120019130,46,0.315068493150685,5623,TRUE,13.8616043993467,-11.3589159
"1120019180","1050019180","0",22908.3,1.6,182,0,0,0,0,1,46646,131400110010,1120019180,1120019180,182,1,22908.3,TRUE,13.810203975,-10.86415795
"1120019210","1050019190","0",438,141.7,10,0,0,0,0,1,46830,131500002100,1120019210,1120019210,3,0.3,438,TRUE,13.847930725,-10.67447655
"1120019270","1050019270","0",22892.3,78,173,0,0,0,0,1,46838,131600100000,1120019270,1120019270,173,1,22892.3,TRUE,13.5255643263302,-10.1846232
"1120019330","1050019280","0",1306.6,230.1,26,0,0,0,0,1,47016,131700041000,1120019330,1120019330,8,0.307692307692308,1306.6,TRUE,13.4084133862355,-9.772633
"1120019420","1050019420","0",150086.5,16.7,49,0,0,0,0,1,47037,131810010010,1120019420,1120019420,49,1,150086.5,TRUE,13.1487487888344,-9.3
"1121327980","1051327980","1122155870",120655,122.3,239,179.2,179.2,0,0,1,47085,131831010100,1120019420,1120019420,239,1,120655,TRUE,14.2874354074378,-9.67644775
"1121327880","1051327880","1122155870",22934.5,160.3,176,179.4,179.4,0,0,2,47086,131820100110,1120019420,1120019420,176,1,22934.5,TRUE,14.295825771646,-9.5729167
"1121340390","1051340390","1121339470",27695.5,209.1,209,552.6,552.6,0,0,2,47428,131840101000,1120019420,1120019420,209,1,27695.5,TRUE,16.5426477405559,-10.33271195
"1121340470","1051340470","1121339470",61443.5,99.8,11,552.8,552.8,0,0,1,47429,131850001000,1120019420,1120019420,11,1,61443.5,TRUE,16.4215263779934,-10.4001418
"1121343940","1051343940","1121342020",46522.3,52.8,173,589,589,0,0,1,47479,131870100100,1120019420,1120019420,173,1,46522.3,TRUE,16.6669589272093,-10.5499326
"1121344010","1051344010","1121342020",13302.8,242.5,98,589.2,589.2,0,0,2,47480,131860100000,1120019420,1120019420,98,1,13302.8,TRUE,16.5173698214713,-10.66308745
"1121369030","1051369030","1121367520",14147.1,120.4,101,906.7,906.7,0,0,1,47901,131890100100,1120019420,1120019420,101,1,14147.1,TRUE,17.6687178663044,-12.09287435
"1121369020","1051369020","1121367520",9017,102.6,67,906.9,906.9,0,0,2,47902,131880100100,1120019420,1120019420,67,1,9017,TRUE,17.5937347468785,-12.05625
"1120019800","1050019430","0",19509.5,137.3,591,0,0,0,0,1,48542,131908101100,1120019800,1120019800,144,0.243654822335025,19509.5,TRUE,12.8991179413516,-7.1539961
"1120020040","1050020040","0",3705301.8,7.7,88,0,0,0,0,1,48751,132110101000,1120020040,1120020040,88,1,3705301.8,TRUE,12.4809330776344,-6.05920445
"1121262460","1051262460","1121262450",3687296,227.8,67,138.8,138.8,0,0,1,48816,132130011000,1120020040,1120020040,67,1,3687296,TRUE,13.5587170581355,-5.7397059
"1121262550","1051262550","1121262450",6932.5,145.4,57,138.8,138.8,0,0,2,48817,132120010100,1120020040,1120020040,57,1,6932.5,TRUE,13.52850397306,-5.8865219
"1121251800","1051251800","1121252220",3671713.8,95.4,86,285.1,285.1,0,0,1,48940,132150100010,1120020040,1120020040,86,1,3671713.8,TRUE,13.9766232431714,-5.18317325
"1121251910","1051251910","1121252220",7013.5,4.4,54,285.1,285.1,0,0,2,48941,132140011100,1120020040,1120020040,54,1,7013.5,TRUE,13.9782529105506,-5.2208333
"1121244040","1051244040","1121244130",3646036.3,110.3,171,430.3,430.3,0,0,1,49072,132170100100,1120020040,1120020040,171,1,3646036.3,TRUE,14.9265216769312,-4.7345609
"1121244140","1051244140","1121244130",14334.3,23.2,105,430.3,430.3,0,0,2,49073,132160110100,1120020040,1120020040,105,1,14334.3,TRUE,14.9102011370255,-4.78484355
"1121228520","1051228520","1121228670",3611828.3,227.6,64,610.1,610.1,0,0,1,49278,132190010000,1120020040,1120020040,64,1,3611828.3,TRUE,15.9262887165786,-3.8578325
"1121228680","1051228680","1121228670",11747.9,79.9,87,610.1,610.1,0,0,2,49279,132180100000,1120020040,1120020040,87,1,11747.9,TRUE,15.9666746169626,-3.92291665
"1121213630","1051213630","1121214640",2708456.8,50.7,502,712.4,712.4,0,0,1,49430,132301001000,1120020040,1120020040,502,1,2708456.8,TRUE,16.1686144306877,-3.1523175
"1121213640","1051213640","1121214640",894486.6,148,41,712.6,712.6,0,0,2,49431,132210011100,1120020040,1120020040,41,1,894486.6,TRUE,16.2513185816039,-3.13762715
"1121210800","1051210800","1121210860",753338.7,166.4,38,812.8,812.8,0,0,2,49605,132230010000,1120020040,1120020040,38,1,753338.7,TRUE,17.0554597861424,-3.10835925
"1121210720","1051210720","1121210860",136174.7,44.8,1039,813,813,0,0,3,49606,132221001000,1120020040,1120020040,1039,1,136174.7,TRUE,16.929636794016,-2.9649372
"1121214380","1051214380","1122108820",477509,15.3,628,872.4,872.4,0,0,2,49701,132251011100,1120020040,1120020040,628,1,477509,TRUE,17.4050352207046,-3.23275825
"1121214450","1051214450","1122108820",270904.3,135.7,2048,872.6,872.6,0,0,3,49702,132241000100,1120020040,1120020040,2048,1,270904.3,TRUE,17.4226949303188,-3.2855301
"1121174950","1051174950","1121177690",285042.8,94.9,1,954.3,954.3,0,0,2,49976,1.3241e+11,1120020040,1120020040,1,1,285042.8,TRUE,16.766426184658,-1.28897535
"1121174960","1051174960","1121177690",2355752.5,122.4,113,954.5,954.5,0,0,1,49978,132500101100,1120020040,1120020040,113,1,2355752.5,TRUE,16.8427083443754,-1.2958333
"1121173010","1051173010","1121174950",71886.2,11.2,562,966.1,966.1,0,0,3,50025,132421010000,1120020040,1120020040,562,1,71886.2,TRUE,16.7902143342924,-1.23364275
"1121173020","1051173020","1121174950",213061.6,143.1,5,966.3,966.3,0,0,2,50029,132430001100,1120020040,1120020040,5,1,213061.6,TRUE,16.852070439969,-1.1520769
"1121163830","1051163830","1121166680",182222.2,46.5,174,1030.6,1030.6,0,0,2,50272,132450110000,1120020040,1120020040,174,1,182222.2,TRUE,17.1160985526878,-0.82167885
"1121163840","1051163840","1121166680",29980.9,196.1,237,1030.8,1030.8,0,0,3,50277,132440110100,1120020040,1120020040,237,1,29980.9,TRUE,17.1763551991105,-0.83469705
"1121156960","1051156960","1121158560",1693384.5,54.1,16,1100.9,1100.9,0,0,1,50597,132710001000,1120020040,1120020040,16,1,1693384.5,TRUE,17.7645833550564,-0.5083333
"1121156950","1051156950","1121158560",648280.5,4.9,693,1100.9,1100.9,0,0,2,50598,132611010000,1120020040,1120020040,693,1,648280.5,TRUE,17.7051266738559,-0.5625
"1121142510","1051142510","1121145550",1501982.5,175,9,1196.4,1196.4,0,0,1,51200,132730001000,1120020040,1120020040,9,1,1501982.5,TRUE,18.2677083178528,0.19166665
"1121142520","1051142520","1121145550",189723.1,34.6,1455,1196.6,1196.6,0,0,2,51204,1.32721e+11,1120020040,1120020040,1455,1,189723.1,TRUE,18.2705075457968,0.03717855
"1121129350","1051129350","1121133720",1417851,133.8,1189,1268.6,1268.6,0,0,1,51724,132751010110,1120020040,1120020040,1189,1,1417851,TRUE,18.352203298893,0.7089449
"1121129360","1051129360","1121133720",82952.4,96.3,638,1268.7,1268.7,0,0,2,51728,132741011100,1120020040,1120020040,638,1,82952.4,TRUE,18.4211235066131,0.6721892
"1121235290","1051235290","1121235280",149479.5,34.7,1148,1293.6,1293.6,0,0,3,51928,132261010000,1120020040,1120020040,1148,1,149479.5,TRUE,20.4556200795647,-4.2749205
"1121235380","1051235380","1121235280",246371.9,101.9,76,1293.8,1293.8,0,0,2,51930,132270100000,1120020040,1120020040,76,1,246371.9,TRUE,20.495745310337,-4.3428082
"1121248590","1051248590","1121248300",165579.8,113.3,1219,1434.1,1434.1,0,0,2,53358,132291101100,1120020040,1120020040,1219,1,165579.8,TRUE,21.0770411198392,-5.09351585
"1121248600","1051248600","1121248300",70612.5,156,520,1434.3,1434.3,0,0,3,53359,132281001000,1120020040,1120020040,520,1,70612.5,TRUE,21.1539658436759,-5.1020833
"1121103490","1051103490","1121104830",74854,173.9,56,1477.7,1477.7,0,0,2,53845,132470010110,1120020040,1120020040,56,1,74854,TRUE,15.9958627331613,1.6656886
"1121103500","1051103500","1121104830",84196.9,138.5,643,1477.7,1477.7,0,0,3,53846,132461101000,1120020040,1120020040,643,1,84196.9,TRUE,16.1273264352291,1.71516955
"1121094100","1051094100","1121094240",39860.3,134.7,304,1615.7,1615.7,0,0,2,55357,132491001000,1120020040,1120020040,304,1,39860.3,TRUE,15.1377391429801,2.01434915
"1121093980","1051093980","1121094240",27340,0.4,215,1615.9,1615.9,0,0,3,55360,132480101000,1120020040,1120020040,215,1,27340,TRUE,15.20416665,2.04375
"1121052780","1051052780","1121056870",527728.6,105.4,542,1647.4,1647.4,0,0,2,55754,132631010000,1120020040,1120020040,542,1,527728.6,TRUE,18.5908131275399,3.7332664
"1121052770","1051052770","1121056870",31448.5,133.8,228,1647.6,1647.6,0,0,3,55757,132621011000,1120020040,1120020040,228,1,31448.5,TRUE,18.5127807592256,3.70208335
